light_id,season,avg_temperature_c,rainfall_mm,failure_risk_score,predicted_failure_date
SL-1211,winter,19.59,15.34,0.38,
SL-1212,monsoon,26.29,244.19,0.92,2026-03-27
SL-1212,summer,34.95,24.9,0.78,2026-04-08
SL-1212,winter,23.56,15.96,0.5,
SL-1213,monsoon,27.62,210.44,0.98,2026-03-22
SL-1213,summer,35.14,37.48,0.81,2026-03-23
SL-1213,winter,21.85,9.82,0.53,2026-05-30
SL-1214,monsoon,26.65,150.52,0.99,2026-03-22
SL-1214,summer,35.61,32.61,0.75,2026-04-27
SL-1214,winter,18.41,15.26,0.43,
SL-1215,monsoon,26.14,159.04,0.94,2026-03-26
SL-1215,summer,37.48,21.52,0.69,2026-04-02
SL-1215,winter,21.45,6.02,0.45,
SL-1216,monsoon,25.01,208.42,0.99,2026-03-23
SL-1216,summer,35.99,32.66,0.81,2026-04-05
SL-1216,winter,18.98,8.67,0.53,2026-05-09
SL-1217,monsoon,26.38,220.01,0.85,2026-04-08
SL-1217,summer,35.12,38.24,0.59,2026-04-14
SL-1217,winter,19.29,6.83,0.31,
SL-1218,monsoon,25.31,215.94,0.93,2026-03-29
SL-1218,summer,35.7,35.23,0.74,2026-04-04
SL-1218,winter,24.65,16.45,0.45,
SL-1219,monsoon,28.28,190.58,0.99,2026-03-22
SL-1219,summer,35.79,23.51,0.67,2026-05-17
SL-1219,winter,22.48,13.15,0.49,
SL-1220,monsoon,27.88,204.3,0.96,2026-03-27
SL-1220,summer,33.4,39.1,0.7,2026-04-18
SL-1220,winter,21.15,12.63,0.41,
SL-1221,monsoon,29.46,173.8,0.94,2026-03-28
SL-1221,summer,32.4,15.79,0.7,2026-05-01
SL-1221,winter,23.51,5.84,0.39,
SL-1222,monsoon,25.24,165.09,0.98,2026-03-25
SL-1222,summer,34.01,35.97,0.76,2026-04-28
SL-1222,winter,19.82,9.09,0.5,
SL-1223,monsoon,25.04,238.53,0.99,2026-03-22
SL-1223,summer,32.01,22.14,0.85,2026-04-12
SL-1223,winter,24.74,19.82,0.57,2026-06-02
SL-1224,monsoon,29.54,188.32,0.99,2026-03-23
SL-1224,summer,34.52,35.27,0.67,2026-04-19
SL-1224,winter,20.79,6.78,0.41,
SL-1225,monsoon,26.13,229.57,0.81,2026-04-07
SL-1225,summer,33.84,39.66,0.59,2026-04-25
SL-1225,winter,21.93,6.53,0.38,
SL-1226,monsoon,27.57,218.19,0.99,2026-03-22
SL-1226,summer,33.22,21.06,0.66,2026-05-20
SL-1226,winter,23.72,14.39,0.35,
SL-1227,monsoon,28.64,233.84,0.99,2026-03-22
SL-1227,summer,32.08,15.57,0.71,2026-04-23
SL-1227,winter,20.52,10.38,0.43,
SL-1228,monsoon,26.97,217.64,0.86,2026-03-23
SL-1228,summer,35.74,24.66,0.83,2026-04-03
SL-1228,winter,21.4,8.49,0.44,
SL-1229,monsoon,29.94,185.41,0.91,2026-03-29
SL-1229,summer,33.38,28.22,0.83,2026-03-29
SL-1229,winter,18.03,17.94,0.47,
SL-1230,monsoon,25.29,240.24,0.98,2026-03-23
SL-1230,summer,37.67,20.01,0.8,2026-03-25
SL-1230,winter,22.1,12.54,0.5,
SL-1231,monsoon,25.7,200.83,0.99,2026-03-23
SL-1231,summer,36.44,21.01,0.76,2026-04-23
SL-1231,winter,19.84,10.19,0.4,
SL-1232,monsoon,29.26,202.51,0.99,
SL-1232,summer,35.5,29.18,0.73,
SL-1232,winter,22.89,5.52,0.45,
SL-1233,monsoon,27.79,153.28,0.99,2026-03-22
SL-1233,summer,37.91,25.52,0.76,2026-03-29
SL-1233,winter,22.3,18.29,0.35,
SL-1234,monsoon,27.98,234.55,0.96,2026-03-23
SL-1234,summer,32.03,21.7,0.83,2026-04-16
SL-1234,winter,20.5,6.75,0.63,2026-04-03
SL-1235,monsoon,26.56,224.27,0.99,2026-03-23
SL-1235,summer,34.38,22.72,0.84,2026-04-10
SL-1235,winter,21.28,12.81,0.48,
SL-1236,monsoon,25.44,190.66,0.94,2026-03-22
SL-1236,summer,34.74,24.12,0.72,2026-03-30
SL-1236,winter,18.67,9.04,0.36,
SL-1237,monsoon,29.64,191.22,0.99,
SL-1237,summer,33.76,28.96,0.82,
SL-1237,winter,21.87,17.02,0.52,
SL-1238,monsoon,26.32,193.37,0.99,2026-03-23
SL-1238,summer,37.83,27.33,0.74,2026-04-11
SL-1238,winter,21.95,5.08,0.39,
SL-1239,monsoon,26.25,159.57,0.91,2026-04-03
SL-1239,summer,33.86,39.91,0.81,2026-04-04
SL-1239,winter,18.76,7.29,0.39,
SL-1240,monsoon,27.02,180.87,0.99,2026-03-22
SL-1240,summer,35.11,30.55,0.79,2026-03-28
SL-1240,winter,22.39,7.74,0.54,2026-04-14
SL-1241,monsoon,27.48,182.43,0.76,2026-05-01
SL-1241,summer,34.14,33.11,0.69,2026-04-21
SL-1241,winter,22.3,10.73,0.24,
SL-1242,monsoon,25.11,209.13,0.87,2026-04-07
SL-1242,summer,33.75,15.72,0.72,2026-05-07
SL-1242,winter,18.01,17.36,0.36,
SL-1243,monsoon,26.47,231.7,0.81,2026-03-23
SL-1243,summer,32.78,23.96,0.64,2026-05-02
SL-1243,winter,19.07,8.46,0.44,
SL-1244,monsoon,27.42,221.21,0.82,
SL-1244,summer,36.0,15.27,0.78,
SL-1244,winter,20.15,7.88,0.42,
SL-1245,monsoon,27.11,176.51,0.91,2026-04-06
SL-1245,summer,34.79,38.91,0.83,2026-04-05
SL-1245,winter,22.93,7.18,0.38,
SL-1246,monsoon,28.55,201.31,0.87,2026-04-14
SL-1246,summer,32.68,19.45,0.67,2026-05-02
SL-1246,winter,22.64,11.58,0.34,
SL-1247,monsoon,28.01,195.33,0.86,2026-04-01
SL-1247,summer,32.53,29.5,0.85,2026-04-17
SL-1247,winter,23.9,7.16,0.54,2026-04-23
SL-1248,monsoon,26.55,236.53,0.97,2026-03-26
SL-1248,summer,35.26,26.73,0.73,2026-04-29
SL-1248,winter,22.15,17.03,0.54,2026-05-07
SL-1249,monsoon,25.73,188.61,0.95,2026-03-25
SL-1249,summer,37.76,32.18,0.75,2026-04-27
SL-1249,winter,18.43,18.85,0.39,
SL-1250,monsoon,25.28,161.78,0.94,2026-03-29
SL-1250,summer,36.17,39.24,0.67,2026-04-14
SL-1250,winter,21.57,14.39,0.49,
SL-1251,monsoon,29.45,199.02,0.87,2026-04-05
SL-1251,summer,32.32,29.38,0.75,2026-04-19
SL-1251,winter,19.32,10.77,0.48,
SL-1252,monsoon,28.08,216.19,0.95,2026-03-26
SL-1252,summer,32.97,19.05,0.79,2026-04-06
SL-1252,winter,18.1,15.77,0.48,
SL-1253,monsoon,28.19,188.09,0.86,2026-03-28
SL-1253,summer,34.41,23.08,0.73,2026-04-22
SL-1253,winter,21.79,15.87,0.48,
SL-1254,monsoon,29.16,208.28,0.99,2026-03-23
SL-1254,summer,37.45,19.19,0.8,2026-04-23
SL-1254,winter,18.07,12.42,0.36,
SL-1255,monsoon,25.77,165.38,0.79,2026-03-23
SL-1255,summer,33.74,30.91,0.59,2026-04-24
SL-1255,winter,19.42,16.21,0.35,
SL-1256,monsoon,26.59,188.46,0.99,2026-03-23
SL-1256,summer,37.8,20.04,0.78,2026-04-10
SL-1256,winter,19.96,6.98,0.44,
SL-1257,monsoon,27.69,175.49,0.9,2026-03-24
SL-1257,summer,33.96,23.96,0.78,2026-04-27
SL-1257,winter,23.62,13.92,0.43,
SL-1258,monsoon,27.37,195.16,0.89,2026-04-06
SL-1258,summer,33.17,32.83,0.57,2026-05-13
SL-1258,winter,18.2,5.72,0.4,
SL-1259,monsoon,27.89,245.32,0.95,2026-03-28
SL-1259,summer,37.34,38.99,0.76,2026-04-28
SL-1259,winter,23.79,6.78,0.5,
SL-1260,monsoon,28.75,188.48,0.82,2026-04-13
SL-1260,summer,36.95,23.33,0.72,2026-04-24
SL-1260,winter,19.69,9.63,0.38,
SL-1261,monsoon,25.41,166.35,0.86,2026-04-02
SL-1261,summer,34.47,26.18,0.77,2026-04-06
SL-1261,winter,21.45,10.24,0.39,
SL-1262,monsoon,28.77,236.77,0.86,2026-03-28
SL-1262,summer,33.06,16.22,0.74,2026-04-22
SL-1262,winter,20.71,15.42,0.37,
SL-1263,monsoon,29.12,228.27,0.9,2026-03-28
SL-1263,summer,33.04,17.39,0.73,2026-04-10
SL-1263,winter,19.16,13.24,0.38,
SL-1264,monsoon,26.95,181.13,0.92,2026-04-01
SL-1264,summer,36.7,31.44,0.72,2026-05-04
SL-1264,winter,19.65,19.61,0.36,
SL-1265,monsoon,27.88,200.79,0.99,2026-03-23
SL-1265,summer,37.99,33.65,0.77,2026-04-24
SL-1265,winter,22.37,16.9,0.39,
SL-1266,monsoon,29.24,201.51,0.9,2026-03-29
SL-1266,summer,34.71,33.87,0.66,2026-04-27
SL-1266,winter,21.8,10.85,0.42,
SL-1267,monsoon,26.19,214.42,0.94,2026-03-28
SL-1267,summer,32.69,37.03,0.58,2026-05-12
SL-1267,winter,24.62,14.45,0.36,
SL-1268,monsoon,26.41,215.41,0.99,2026-03-23
SL-1268,summer,33.78,39.99,0.83,2026-04-16
SL-1268,winter,23.04,10.76,0.43,
SL-1269,monsoon,26.15,208.07,0.95,2026-03-23
SL-1269,summer,36.0,36.82,0.68,2026-05-07
SL-1269,winter,18.82,19.21,0.33,
SL-1270,monsoon,25.55,153.04,0.99,2026-03-22
SL-1270,summer,35.05,24.26,0.83,2026-03-27
SL-1270,winter,22.01,5.95,0.58,2026-04-09
SL-1271,monsoon,29.8,175.48,0.9,2026-03-29
SL-1271,summer,37.32,34.03,0.69,2026-04-25
SL-1271,winter,18.24,13.22,0.36,
SL-1272,monsoon,25.35,158.78,0.99,2026-03-22
SL-1272,summer,37.82,35.44,0.76,2026-04-17
SL-1272,winter,18.69,8.01,0.55,2026-05-22
SL-1273,monsoon,27.33,184.36,0.9,2026-03-30
SL-1273,summer,33.01,36.12,0.66,2026-04-01
SL-1273,winter,20.42,16.43,0.46,
SL-1274,monsoon,29.88,229.27,0.95,2026-03-30
SL-1274,summer,33.54,27.41,0.76,2026-05-01
SL-1274,winter,21.16,17.66,0.48,
SL-1275,monsoon,29.03,204.4,0.99,2026-03-22
SL-1275,summer,35.94,35.45,0.65,2026-04-07
SL-1275,winter,18.82,11.21,0.41,
SL-1276,monsoon,25.27,165.51,0.99,2026-03-23
SL-1276,summer,35.88,20.62,0.8,2026-04-22
SL-1276,winter,19.31,9.99,0.58,2026-05-09
SL-1277,monsoon,25.74,156.52,0.97,2026-03-24
SL-1277,summer,35.97,23.49,0.75,2026-03-24
SL-1277,winter,18.98,15.97,0.37,
SL-1278,monsoon,25.46,211.23,0.98,2026-03-23
SL-1278,summer,36.62,27.03,0.69,2026-05-11
SL-1278,winter,22.17,8.36,0.5,
SL-1279,monsoon,29.2,164.37,0.93,2026-04-02
SL-1279,summer,32.12,30.32,0.76,2026-04-27
SL-1279,winter,20.61,8.75,0.5,
SL-1280,monsoon,25.52,155.19,0.99,2026-03-22
SL-1280,summer,37.77,32.52,0.67,2026-04-11
SL-1280,winter,23.23,5.45,0.35,
SL-1281,monsoon,27.99,213.86,0.83,2026-03-30
SL-1281,summer,37.4,27.64,0.73,2026-04-08
SL-1281,winter,20.72,8.85,0.29,
SL-1282,monsoon,29.05,235.53,0.9,2026-03-24
SL-1282,summer,35.3,21.54,0.71,2026-05-06
SL-1282,winter,18.47,13.36,0.45,
SL-1283,monsoon,28.78,230.43,0.99,2026-03-22
SL-1283,summer,32.61,28.6,0.66,2026-03-28
SL-1283,winter,19.53,19.21,0.5,
SL-1284,monsoon,29.87,244.22,0.87,2026-03-24
SL-1284,summer,35.62,28.1,0.85,2026-04-07
SL-1284,winter,18.46,11.98,0.48,
SL-1285,monsoon,28.74,173.41,0.87,2026-04-06
SL-1285,summer,37.94,34.4,0.65,2026-03-25
SL-1285,winter,22.74,8.56,0.32,
SL-1286,monsoon,29.95,196.89,0.97,2026-03-26
SL-1286,summer,33.58,30.37,0.84,2026-03-28
SL-1286,winter,19.52,18.24,0.61,2026-05-01
SL-1287,monsoon,27.95,217.71,0.9,2026-04-05
SL-1287,summer,34.55,31.09,0.77,2026-04-06
SL-1287,winter,19.89,14.34,0.36,
SL-1288,monsoon,29.32,228.29,0.99,2026-03-23
SL-1288,summer,35.09,35.4,0.67,2026-05-10
SL-1288,winter,18.58,11.95,0.47,
SL-1289,monsoon,27.76,169.27,0.98,2026-03-24
SL-1289,summer,32.42,39.75,0.78,2026-03-25
SL-1289,winter,19.38,15.71,0.48,
SL-1290,monsoon,28.83,185.39,0.94,2026-03-27
SL-1290,summer,35.0,28.06,0.84,2026-04-07
SL-1290,winter,18.27,11.29,0.42,
SL-1291,monsoon,28.08,199.33,0.9,2026-03-26
SL-1291,summer,34.52,25.2,0.79,2026-04-12
SL-1291,winter,19.04,12.36,0.46,
SL-1292,monsoon,26.95,163.51,0.79,2026-04-22
SL-1292,summer,35.12,26.38,0.63,2026-05-19
SL-1292,winter,21.96,10.46,0.38,
SL-1293,monsoon,28.73,237.3,0.99,2026-03-22
SL-1293,summer,37.19,21.51,0.7,2026-03-28
SL-1293,winter,23.6,16.47,0.41,
SL-1294,monsoon,27.5,186.25,0.94,2026-03-24
SL-1294,summer,37.22,30.03,0.81,2026-04-22
SL-1294,winter,18.64,10.48,0.45,
SL-1295,monsoon,29.89,235.88,0.9,2026-03-26
SL-1295,summer,35.65,20.81,0.76,2026-04-30
SL-1295,winter,19.89,10.0,0.38,
SL-1296,monsoon,27.46,224.98,0.75,2026-03-30
SL-1296,summer,37.57,28.44,0.61,2026-04-16
SL-1296,winter,23.95,14.43,0.31,
SL-1297,monsoon,29.35,208.39,0.95,2026-03-26
SL-1297,summer,35.19,39.81,0.65,2026-04-10
SL-1297,winter,22.42,8.06,0.43,
SL-1298,monsoon,25.72,247.71,0.99,2026-03-23
SL-1298,summer,35.64,39.57,0.84,2026-04-03
SL-1298,winter,23.02,18.8,0.54,2026-06-05
SL-1299,monsoon,25.03,164.17,0.99,2026-03-22
SL-1299,summer,33.14,17.3,0.79,2026-04-08
SL-1299,winter,23.21,8.97,0.54,2026-05-12
SL-1300,monsoon,28.9,179.65,0.87,2026-03-31
SL-1300,summer,33.12,24.9,0.67,2026-04-23
SL-1300,winter,23.01,16.74,0.54,2026-04-12
SL-1301,monsoon,28.36,175.99,0.86,2026-04-07
SL-1301,summer,36.86,39.05,0.68,2026-04-08
SL-1301,winter,20.67,16.16,0.37,
SL-1302,monsoon,28.79,233.92,0.99,2026-03-23
SL-1302,summer,36.72,39.67,0.75,2026-04-17
SL-1302,winter,23.88,8.27,0.38,
SL-1303,monsoon,28.56,154.65,0.94,2026-03-30
SL-1303,summer,35.8,39.12,0.69,2026-04-01
SL-1303,winter,23.98,12.15,0.51,2026-05-21
SL-1304,monsoon,29.85,169.11,0.99,2026-03-22
SL-1304,summer,33.23,33.31,0.74,2026-04-03
SL-1304,winter,19.42,13.11,0.51,2026-04-17
SL-1305,monsoon,26.97,244.13,0.95,2026-03-23
SL-1305,summer,35.4,38.01,0.8,2026-04-16
SL-1305,winter,24.36,8.82,0.45,
SL-1306,monsoon,28.35,212.21,0.94,2026-03-28
SL-1306,summer,33.42,33.86,0.76,2026-04-21
SL-1306,winter,24.37,16.85,0.33,
SL-1307,monsoon,26.21,189.39,0.99,2026-03-23
SL-1307,summer,36.56,21.01,0.83,2026-04-18
SL-1307,winter,18.67,16.23,0.39,
SL-1308,monsoon,27.9,232.0,0.99,2026-03-23
SL-1308,summer,32.09,37.44,0.7,2026-04-26
SL-1308,winter,22.45,13.42,0.37,
SL-1309,monsoon,26.16,207.52,0.99,2026-03-22
SL-1309,summer,36.71,17.03,0.73,2026-05-04
SL-1309,winter,21.37,12.7,0.35,
SL-1310,monsoon,25.44,249.08,0.92,2026-03-25
SL-1310,summer,37.91,17.82,0.71,2026-05-12
SL-1310,winter,20.21,11.74,0.36,
SL-1311,monsoon,25.02,241.87,0.99,2026-03-23
SL-1311,summer,36.69,24.38,0.81,2026-04-01
SL-1311,winter,24.7,10.64,0.42,
SL-1312,monsoon,28.87,151.41,0.89,
SL-1312,summer,33.3,17.17,0.79,
SL-1312,winter,19.81,13.29,0.53,
SL-1313,monsoon,27.17,225.31,0.95,2026-03-22
SL-1313,summer,33.45,36.23,0.77,2026-03-30
SL-1313,winter,23.48,16.75,0.36,
SL-1314,monsoon,27.06,212.72,0.99,
SL-1314,summer,35.54,36.37,0.81,
SL-1314,winter,19.18,11.57,0.37,
SL-1315,monsoon,28.7,186.17,0.99,2026-03-22
SL-1315,summer,34.15,34.11,0.67,2026-05-20
SL-1315,winter,22.2,11.22,0.53,2026-04-24
SL-1316,monsoon,27.66,236.28,0.87,2026-04-10
SL-1316,summer,34.79,32.09,0.67,2026-05-16
SL-1316,winter,23.39,18.82,0.37,
SL-1317,monsoon,27.16,207.21,0.99,2026-03-22
SL-1317,summer,37.78,24.0,0.78,2026-04-13
SL-1317,winter,24.68,13.65,0.51,2026-05-17
SL-1318,monsoon,27.84,188.02,0.99,2026-03-22
SL-1318,summer,37.47,29.77,0.78,2026-04-19
SL-1318,winter,20.6,17.95,0.35,
SL-1319,monsoon,29.93,150.99,0.99,2026-03-22
SL-1319,summer,37.39,24.78,0.69,2026-04-09
SL-1319,winter,18.12,6.86,0.45,
SL-1320,monsoon,28.5,183.27,0.89,2026-04-08
SL-1320,summer,33.14,35.8,0.72,2026-04-04
SL-1320,winter,23.1,9.47,0.46,
SL-1321,monsoon,28.92,249.54,0.83,2026-03-31
SL-1321,summer,36.77,38.25,0.68,2026-04-13
SL-1321,winter,18.32,5.18,0.33,
SL-1322,monsoon,28.39,164.76,0.99,2026-03-22
SL-1322,summer,37.64,15.39,0.86,2026-04-15
SL-1322,winter,18.99,9.39,0.48,
SL-1323,monsoon,27.16,206.65,0.93,2026-04-02
SL-1323,summer,34.85,25.15,0.76,2026-04-22
SL-1323,winter,22.1,19.8,0.44,
SL-1324,monsoon,29.6,248.43,0.8,2026-03-29
SL-1324,summer,37.12,33.72,0.75,2026-04-08
SL-1324,winter,21.49,8.52,0.31,
SL-1325,monsoon,27.16,229.06,0.97,2026-03-23
SL-1325,summer,37.1,36.84,0.69,2026-03-24
SL-1325,winter,21.92,8.11,0.44,
SL-1326,monsoon,27.03,197.91,0.99,2026-03-22
SL-1326,summer,34.22,19.19,0.82,2026-03-30
SL-1326,winter,24.12,7.59,0.51,2026-05-13
SL-1327,monsoon,27.35,204.71,0.99,2026-03-22
SL-1327,summer,33.73,16.14,0.77,2026-04-16
SL-1327,winter,24.15,8.58,0.36,
SL-1328,monsoon,28.59,214.69,0.99,2026-03-23
SL-1328,summer,37.72,31.84,0.91,2026-04-01
SL-1328,winter,24.98,14.7,0.46,
SL-1329,monsoon,25.36,238.75,0.92,2026-03-31
SL-1329,summer,34.38,30.01,0.81,2026-04-01
SL-1329,winter,23.24,18.93,0.49,
SL-1330,monsoon,25.7,165.59,0.99,2026-03-22
SL-1330,summer,33.01,15.42,0.8,2026-04-21
SL-1330,winter,22.0,10.83,0.45,
SL-1331,monsoon,27.89,228.34,0.99,2026-03-22
SL-1331,summer,33.01,31.36,0.84,2026-04-05
SL-1331,winter,21.23,15.98,0.5,
SL-1332,monsoon,28.9,200.35,0.99,2026-03-22
SL-1332,summer,32.69,38.64,0.77,2026-04-15
SL-1332,winter,22.08,12.95,0.36,
SL-1333,monsoon,28.97,209.23,0.99,2026-03-22
SL-1333,summer,37.32,16.35,0.82,2026-04-05
SL-1333,winter,18.34,8.67,0.43,
SL-1334,monsoon,28.76,217.02,0.91,2026-03-25
SL-1334,summer,35.93,29.54,0.74,2026-04-04
SL-1334,winter,20.85,6.86,0.35,
SL-1335,monsoon,26.23,233.37,0.92,2026-04-02
SL-1335,summer,34.0,18.86,0.67,2026-04-06
SL-1335,winter,22.91,8.33,0.53,2026-04-16
SL-1336,monsoon,29.57,158.7,0.93,2026-04-03
SL-1336,summer,34.95,17.34,0.74,2026-04-07
SL-1336,winter,19.65,16.93,0.36,
SL-1337,monsoon,26.5,219.75,0.99,2026-03-22
SL-1337,summer,34.09,25.72,0.69,2026-04-29
SL-1337,winter,20.32,11.31,0.5,
SL-1338,monsoon,28.49,154.52,0.99,2026-03-22
SL-1338,summer,37.0,34.88,0.73,2026-05-08
SL-1338,winter,18.17,13.0,0.45,
SL-1339,monsoon,27.03,219.37,0.94,2026-03-23
SL-1339,summer,37.7,36.23,0.59,2026-06-02
SL-1339,winter,20.76,9.82,0.44,
SL-1340,monsoon,28.62,222.5,0.89,2026-04-09
SL-1340,summer,35.47,25.04,0.59,2026-04-14
SL-1340,winter,22.66,7.83,0.35,
SL-1341,monsoon,26.36,237.48,0.92,2026-03-29
SL-1341,summer,33.83,15.28,0.72,2026-04-03
SL-1341,winter,20.75,9.96,0.37,
SL-1342,monsoon,28.39,158.25,0.99,2026-03-22
SL-1342,summer,37.33,15.11,0.7,2026-04-23
SL-1342,winter,18.83,19.19,0.41,
SL-1343,monsoon,28.17,242.47,0.88,2026-04-07
SL-1343,summer,36.22,23.07,0.73,2026-04-14
SL-1343,winter,19.1,5.58,0.42,
SL-1344,monsoon,26.69,199.36,0.99,2026-03-23
SL-1344,summer,32.83,25.36,0.88,2026-04-10
SL-1344,winter,24.09,10.94,0.64,2026-05-21
SL-1345,monsoon,26.43,228.95,0.96,2026-03-24
SL-1345,summer,36.92,20.29,0.77,2026-04-10
SL-1345,winter,22.65,13.72,0.4,
SL-1346,monsoon,29.78,217.99,0.86,2026-04-06
SL-1346,summer,33.32,32.99,0.85,2026-03-24
SL-1346,winter,24.99,9.73,0.46,
SL-1347,monsoon,28.78,203.83,0.86,2026-04-09
SL-1347,summer,36.41,23.12,0.69,2026-04-28
SL-1347,winter,21.44,16.5,0.5,
SL-1348,monsoon,29.4,185.33,0.99,
SL-1348,summer,32.2,29.91,0.84,
SL-1348,winter,23.32,14.4,0.53,
SL-1349,monsoon,27.98,194.76,0.99,2026-03-22
SL-1349,summer,37.59,35.77,0.66,2026-04-24
SL-1349,winter,23.15,17.51,0.4,
SL-1350,monsoon,29.17,241.23,0.99,2026-03-23
SL-1350,summer,36.98,29.23,0.73,2026-04-30
SL-1350,winter,21.41,5.76,0.51,2026-04-01
SL-1351,monsoon,28.02,155.22,0.99,2026-03-22
SL-1351,summer,34.62,38.57,0.89,2026-03-25
SL-1351,winter,22.51,16.03,0.63,2026-04-11
SL-1352,monsoon,29.6,232.45,0.92,2026-04-01
SL-1352,summer,35.12,29.23,0.65,2026-04-30
SL-1352,winter,21.36,5.17,0.4,
SL-1353,monsoon,25.18,211.94,0.87,2026-04-04
SL-1353,summer,33.96,26.91,0.66,2026-04-21
SL-1353,winter,24.09,14.14,0.37,
SL-1354,monsoon,29.66,179.15,0.86,2026-04-01
SL-1354,summer,33.19,29.06,0.8,2026-04-18
SL-1354,winter,22.36,11.92,0.55,2026-06-08
SL-1355,monsoon,26.17,171.63,0.91,
SL-1355,summer,36.65,16.04,0.76,
SL-1355,winter,21.3,8.28,0.34,
SL-1356,monsoon,27.88,163.83,0.99,2026-03-23
SL-1356,summer,37.54,27.6,0.74,2026-04-21
SL-1356,winter,18.14,14.39,0.49,
SL-1357,monsoon,27.66,212.1,0.97,
SL-1357,summer,35.82,39.52,0.69,
SL-1357,winter,20.32,19.92,0.37,
SL-1358,monsoon,27.35,207.66,0.99,2026-03-22
SL-1358,summer,35.52,27.71,0.93,2026-03-24
SL-1358,winter,19.53,6.82,0.6,2026-04-04
SL-1359,monsoon,26.01,197.94,0.88,2026-03-23
SL-1359,summer,36.99,22.62,0.8,2026-04-01
SL-1359,winter,20.68,15.4,0.49,
SL-1360,monsoon,29.01,245.41,0.92,2026-03-25
SL-1360,summer,36.41,33.04,0.77,2026-04-29
SL-1360,winter,20.56,19.4,0.48,
SL-1361,monsoon,28.97,243.24,0.87,
SL-1361,summer,35.63,31.56,0.83,
SL-1361,winter,22.25,6.25,0.39,
SL-1362,monsoon,27.94,208.09,0.99,2026-03-22
SL-1362,summer,32.97,31.94,0.75,2026-04-02
SL-1362,winter,18.73,5.23,0.53,2026-04-12
SL-1363,monsoon,29.26,191.74,0.93,2026-04-01
SL-1363,summer,33.79,17.48,0.73,2026-04-05
SL-1363,winter,21.67,10.15,0.44,
SL-1364,monsoon,25.75,191.43,0.89,2026-03-29
SL-1364,summer,35.75,35.97,0.74,2026-03-29
SL-1364,winter,20.18,8.41,0.42,
SL-1365,monsoon,29.99,168.0,0.92,2026-03-23
SL-1365,summer,36.03,26.04,0.78,2026-04-29
SL-1365,winter,19.09,19.85,0.46,
SL-1366,monsoon,28.84,196.51,0.9,2026-03-27
SL-1366,summer,34.47,15.11,0.75,2026-04-29
SL-1366,winter,19.63,12.21,0.3,
SL-1367,monsoon,28.9,230.98,0.93,2026-04-01
SL-1367,summer,32.08,34.09,0.68,2026-03-27
SL-1367,winter,18.79,14.61,0.5,
SL-1368,monsoon,27.87,243.5,0.86,2026-03-25
SL-1368,summer,36.03,26.53,0.77,2026-03-27
SL-1368,winter,23.23,6.26,0.37,
SL-1369,monsoon,28.2,186.66,0.87,2026-04-13
SL-1369,summer,34.09,18.58,0.83,2026-04-05
SL-1369,winter,23.58,6.5,0.5,
SL-1370,monsoon,26.5,193.33,0.91,2026-03-31
SL-1370,summer,36.69,21.98,0.61,2026-05-22
SL-1370,winter,20.8,5.55,0.37,
SL-1371,monsoon,26.65,210.98,0.99,2026-03-22
SL-1371,summer,34.22,19.43,0.83,2026-04-10
SL-1371,winter,19.08,14.17,0.36,
SL-1372,monsoon,28.49,248.39,0.99,2026-03-22
SL-1372,summer,33.56,37.2,0.74,2026-03-28
SL-1372,winter,23.6,9.96,0.4,
SL-1373,monsoon,25.43,177.31,0.93,2026-03-29
SL-1373,summer,37.89,28.48,0.81,2026-03-28
SL-1373,winter,22.95,6.97,0.55,2026-04-27
SL-1374,monsoon,27.38,181.03,0.98,2026-03-25
SL-1374,summer,36.14,33.68,0.89,2026-04-04
SL-1374,winter,20.94,18.24,0.64,2026-05-12
SL-1375,monsoon,25.26,155.19,0.99,2026-03-22
SL-1375,summer,33.43,17.17,0.95,2026-03-25
SL-1375,winter,18.05,19.36,0.47,
SL-1376,monsoon,27.08,169.17,0.89,2026-04-10
SL-1376,summer,32.18,18.37,0.79,2026-04-19
SL-1376,winter,18.25,12.84,0.52,2026-04-04
SL-1377,monsoon,26.35,245.78,0.86,2026-03-24
SL-1377,summer,36.09,38.12,0.65,2026-05-14
SL-1377,winter,18.97,7.84,0.34,
SL-1378,monsoon,27.67,200.26,0.88,2026-04-01
SL-1378,summer,34.95,22.08,0.74,2026-04-27
SL-1378,winter,22.01,6.49,0.49,
SL-1379,monsoon,26.16,150.59,0.9,2026-03-31
SL-1379,summer,36.54,27.99,0.73,2026-04-24
SL-1379,winter,24.93,11.91,0.5,
SL-1380,monsoon,29.99,196.72,0.85,2026-04-02
SL-1380,summer,36.36,28.2,0.72,2026-04-27
SL-1380,winter,24.51,19.81,0.44,
SL-1381,monsoon,27.88,207.7,0.95,2026-03-26
SL-1381,summer,32.68,19.2,0.74,2026-04-28
SL-1381,winter,21.69,6.21,0.5,
SL-1382,monsoon,28.6,238.1,0.95,2026-03-25
SL-1382,summer,36.17,23.36,0.72,2026-04-30
SL-1382,winter,24.24,17.05,0.35,
SL-1383,monsoon,29.15,158.97,0.89,2026-03-28
SL-1383,summer,35.93,38.45,0.79,2026-04-01
SL-1383,winter,19.6,5.08,0.5,
SL-1384,monsoon,26.19,180.59,0.99,2026-03-23
SL-1384,summer,35.73,36.33,0.7,2026-03-25
SL-1384,winter,18.73,5.94,0.4,
SL-1385,monsoon,28.5,163.66,0.99,2026-03-23
