light_id,grid_zone,avg_load_percent,outage_history_count
SL-3675,ZONE-A,79.6,4
SL-3676,ZONE-B,82.33,4
SL-3677,ZONE-C,65.15,0
SL-3678,ZONE-D,80.26,7
SL-3679,ZONE-E,74.94,2
SL-3680,ZONE-A,76.11,3
SL-3681,ZONE-B,84.0,4
SL-3682,ZONE-C,67.52,2
SL-3683,ZONE-D,74.29,2
SL-3684,ZONE-E,68.47,0
SL-3685,ZONE-A,76.31,2
SL-3686,ZONE-B,81.29,4
SL-3687,ZONE-C,67.64,1
SL-3688,ZONE-D,74.65,2
SL-3689,ZONE-E,74.27,2
SL-3690,ZONE-A,78.59,4
SL-3691,ZONE-B,81.14,3
SL-3692,ZONE-C,70.41,1
SL-3693,ZONE-D,79.81,3
SL-3694,ZONE-E,69.32,0
SL-3695,ZONE-A,79.01,1
SL-3696,ZONE-B,83.52,7
SL-3697,ZONE-C,72.11,2
SL-3698,ZONE-D,81.85,3
SL-3699,ZONE-E,66.99,1
SL-3700,ZONE-A,73.95,1
SL-3701,ZONE-B,79.22,2
SL-3702,ZONE-C,67.37,1
SL-3703,ZONE-D,79.88,1
SL-3704,ZONE-E,75.91,4
SL-3705,ZONE-A,76.24,2
SL-3706,ZONE-B,84.88,6
SL-3707,ZONE-C,66.89,1
SL-3708,ZONE-D,74.61,2
SL-3709,ZONE-E,68.59,1
SL-3710,ZONE-A,75.27,4
SL-3711,ZONE-B,86.54,8
SL-3712,ZONE-C,64.99,2
SL-3713,ZONE-D,81.43,4
SL-3714,ZONE-E,70.63,0
SL-3715,ZONE-A,74.97,2
SL-3716,ZONE-B,81.82,6
SL-3717,ZONE-C,64.61,2
SL-3718,ZONE-D,77.5,2
SL-3719,ZONE-E,73.92,1
SL-3720,ZONE-A,70.77,0
SL-3721,ZONE-B,84.65,7
SL-3722,ZONE-C,70.38,1
SL-3723,ZONE-D,78.71,3
SL-3724,ZONE-E,67.85,0
SL-3725,ZONE-A,72.38,0
SL-3726,ZONE-B,86.88,6
SL-3727,ZONE-C,65.78,0
SL-3728,ZONE-D,76.4,3
SL-3729,ZONE-E,74.21,0
SL-3730,ZONE-A,72.59,1
SL-3731,ZONE-B,81.77,6
SL-3732,ZONE-C,71.46,1
SL-3733,ZONE-D,73.66,2
SL-3734,ZONE-E,68.43,2
SL-3735,ZONE-A,70.31,1
SL-3736,ZONE-B,86.46,7
SL-3737,ZONE-C,71.2,1
SL-3738,ZONE-D,76.64,1
SL-3739,ZONE-E,66.21,2
SL-3740,ZONE-A,70.38,2
SL-3741,ZONE-B,78.6,4
SL-3742,ZONE-C,64.25,0
SL-3743,ZONE-D,79.66,3
SL-3744,ZONE-E,68.59,2
SL-3745,ZONE-A,76.21,2
SL-3746,ZONE-B,80.26,5
SL-3747,ZONE-C,71.82,2
SL-3748,ZONE-D,78.96,4
SL-3749,ZONE-E,75.32,2
SL-3750,ZONE-A,77.69,4
SL-3751,ZONE-B,83.9,3
SL-3752,ZONE-C,71.07,2
SL-3753,ZONE-D,75.02,4
SL-3754,ZONE-E,70.61,2
SL-3755,ZONE-A,74.75,0
SL-3756,ZONE-B,80.49,4
SL-3757,ZONE-C,69.35,0
SL-3758,ZONE-D,75.26,3
SL-3759,ZONE-E,74.39,2
SL-3760,ZONE-A,72.0,0
SL-3761,ZONE-B,85.92,3
SL-3762,ZONE-C,69.53,2
SL-3763,ZONE-D,82.35,8
SL-3764,ZONE-E,68.25,0
SL-3765,ZONE-A,78.05,3
SL-3766,ZONE-B,86.91,8
SL-3767,ZONE-C,71.28,1
SL-3768,ZONE-D,73.76,1
SL-3769,ZONE-E,74.74,1
SL-3770,ZONE-A,73.3,1
SL-3771,ZONE-B,77.8,2
SL-3772,ZONE-C,65.22,1
SL-3773,ZONE-D,82.45,8
SL-3774,ZONE-E,72.7,0
SL-3775,ZONE-A,70.19,2
SL-3776,ZONE-B,81.96,5
SL-3777,ZONE-C,64.58,1
SL-3778,ZONE-D,77.67,3
SL-3779,ZONE-E,68.61,0
SL-3780,ZONE-A,72.16,1
SL-3781,ZONE-B,82.81,5
SL-3782,ZONE-C,63.03,2
SL-3783,ZONE-D,78.11,2
SL-3784,ZONE-E,67.74,0
SL-3785,ZONE-A,71.95,2
SL-3786,ZONE-B,80.59,8
SL-3787,ZONE-C,69.16,0
SL-3788,ZONE-D,75.98,1
SL-3789,ZONE-E,68.08,2
SL-3790,ZONE-A,75.97,1
SL-3791,ZONE-B,79.1,4
SL-3792,ZONE-C,65.71,2
SL-3793,ZONE-D,80.92,5
SL-3794,ZONE-E,73.21,1
SL-3795,ZONE-A,71.5,2
SL-3796,ZONE-B,77.75,2
SL-3797,ZONE-C,69.92,2
SL-3798,ZONE-D,73.63,0
SL-3799,ZONE-E,75.59,1
SL-3800,ZONE-A,78.05,4
SL-3801,ZONE-B,85.09,5
SL-3802,ZONE-C,69.15,1
SL-3803,ZONE-D,82.8,6
SL-3804,ZONE-E,70.18,2
SL-3805,ZONE-A,77.43,1
SL-3806,ZONE-B,81.79,5
SL-3807,ZONE-C,69.06,2
SL-3808,ZONE-D,79.86,1
SL-3809,ZONE-E,70.02,2
SL-3810,ZONE-A,73.49,0
SL-3811,ZONE-B,86.43,8
SL-3812,ZONE-C,64.98,0
SL-3813,ZONE-D,79.25,4
SL-3814,ZONE-E,73.56,2
SL-3815,ZONE-A,77.9,2
SL-3816,ZONE-B,82.0,7
SL-3817,ZONE-C,72.1,1
SL-3818,ZONE-D,73.5,1
SL-3819,ZONE-E,66.81,0
SL-3820,ZONE-A,75.42,1
SL-3821,ZONE-B,85.13,3
SL-3822,ZONE-C,69.45,1
SL-3823,ZONE-D,74.68,0
SL-3824,ZONE-E,71.81,2
SL-3825,ZONE-A,78.26,3
SL-3826,ZONE-B,85.57,8
SL-3827,ZONE-C,70.92,0
SL-3828,ZONE-D,81.8,7
SL-3829,ZONE-E,72.56,0
SL-3830,ZONE-A,77.15,3
SL-3831,ZONE-B,84.51,8
SL-3832,ZONE-C,71.53,2
SL-3833,ZONE-D,75.83,3
SL-3834,ZONE-E,71.79,2
SL-3835,ZONE-A,79.67,2
SL-3836,ZONE-B,85.53,8
SL-3837,ZONE-C,72.87,2
SL-3838,ZONE-D,79.71,4
SL-3839,ZONE-E,67.57,0
SL-3840,ZONE-A,77.04,1
SL-3841,ZONE-B,79.89,3
SL-3842,ZONE-C,65.21,1
SL-3843,ZONE-D,74.81,1
SL-3844,ZONE-E,74.7,2
SL-3845,ZONE-A,74.78,1
SL-3846,ZONE-B,86.64,4
SL-3847,ZONE-C,71.93,2
SL-3848,ZONE-D,81.42,4
SL-3849,ZONE-E,72.57,1
SL-3850,ZONE-A,75.02,1
SL-3851,ZONE-B,81.48,4
SL-3852,ZONE-C,71.38,0
SL-3853,ZONE-D,80.15,4
SL-3854,ZONE-E,69.87,0
SL-3855,ZONE-A,76.34,3
SL-3856,ZONE-B,80.67,7
SL-3857,ZONE-C,72.76,0
SL-3858,ZONE-D,75.81,4
SL-3859,ZONE-E,66.69,0
SL-3860,ZONE-A,76.29,4
SL-3861,ZONE-B,83.39,3
SL-3862,ZONE-C,64.93,1
SL-3863,ZONE-D,73.3,2
SL-3864,ZONE-E,70.59,0
SL-3865,ZONE-A,73.08,1
SL-3866,ZONE-B,79.36,2
SL-3867,ZONE-C,71.8,2
SL-3868,ZONE-D,76.39,2
SL-3869,ZONE-E,68.05,0
SL-3870,ZONE-A,72.53,1
SL-3871,ZONE-B,81.77,6
SL-3872,ZONE-C,66.1,2
SL-3873,ZONE-D,77.12,3
SL-3874,ZONE-E,74.19,1
SL-3875,ZONE-A,76.21,3
SL-3876,ZONE-B,86.95,5
SL-3877,ZONE-C,70.39,1
SL-3878,ZONE-D,82.54,7
SL-3879,ZONE-E,70.17,0
SL-3880,ZONE-A,79.97,2
SL-3881,ZONE-B,83.96,4
SL-3882,ZONE-C,71.56,2
SL-3883,ZONE-D,81.67,8
SL-3884,ZONE-E,66.5,1
SL-3885,ZONE-A,76.64,3
SL-3886,ZONE-B,80.03,4
SL-3887,ZONE-C,69.25,2
SL-3888,ZONE-D,75.83,3
SL-3889,ZONE-E,69.42,0
SL-3890,ZONE-A,76.58,4
SL-3891,ZONE-B,79.61,3
SL-3892,ZONE-C,70.68,0
SL-3893,ZONE-D,76.23,2
SL-3894,ZONE-E,74.77,1
SL-3895,ZONE-A,73.78,2
SL-3896,ZONE-B,83.22,7
SL-3897,ZONE-C,69.09,1
SL-3898,ZONE-D,73.7,1
SL-3899,ZONE-E,66.91,1
SL-3900,ZONE-A,74.04,0
SL-3901,ZONE-B,83.95,5
SL-3902,ZONE-C,72.82,2
SL-3903,ZONE-D,77.08,1
SL-3904,ZONE-E,73.98,1
SL-3905,ZONE-A,77.03,3
SL-3906,ZONE-B,82.9,4
SL-3907,ZONE-C,71.07,1
SL-3908,ZONE-D,76.88,1
SL-3909,ZONE-E,74.66,2
SL-3910,ZONE-A,75.73,2
SL-3911,ZONE-B,81.02,3
SL-3912,ZONE-C,72.89,0
SL-3913,ZONE-D,78.22,3
SL-3914,ZONE-E,71.43,1
SL-3915,ZONE-A,70.63,1
SL-3916,ZONE-B,80.55,6
SL-3917,ZONE-C,72.62,2
SL-3918,ZONE-D,75.08,1
SL-3919,ZONE-E,74.79,2
SL-3920,ZONE-A,72.76,1
SL-3921,ZONE-B,81.06,7
SL-3922,ZONE-C,68.75,0
SL-3923,ZONE-D,76.24,4
SL-3924,ZONE-E,71.83,0
SL-3925,ZONE-A,71.53,2
SL-3926,ZONE-B,85.47,4
SL-3927,ZONE-C,66.82,2
SL-3928,ZONE-D,76.33,1
SL-3929,ZONE-E,67.57,1
SL-3930,ZONE-A,79.04,4
SL-3931,ZONE-B,86.54,4
SL-3932,ZONE-C,70.91,0
SL-3933,ZONE-D,78.5,4
SL-3934,ZONE-E,71.43,0
SL-3935,ZONE-A,73.61,0
SL-3936,ZONE-B,79.84,2
SL-3937,ZONE-C,66.52,2
SL-3938,ZONE-D,77.61,4
SL-3939,ZONE-E,69.09,0
SL-3940,ZONE-A,72.12,0
SL-3941,ZONE-B,83.46,8
SL-3942,ZONE-C,69.51,1
SL-3943,ZONE-D,73.06,2
SL-3944,ZONE-E,72.61,0
SL-3945,ZONE-A,72.26,0
SL-3946,ZONE-B,86.08,5
SL-3947,ZONE-C,64.25,0
SL-3948,ZONE-D,79.16,4
SL-3949,ZONE-E,66.14,0
SL-3950,ZONE-A,73.21,2
SL-3951,ZONE-B,77.36,3
SL-3952,ZONE-C,63.39,0
SL-3953,ZONE-D,78.05,1
SL-3954,ZONE-E,69.64,1
SL-3955,ZONE-A,73.42,2
SL-3956,ZONE-B,78.29,3
SL-3957,ZONE-C,70.74,1
SL-3958,ZONE-D,82.16,6
SL-3959,ZONE-E,66.74,2
SL-3960,ZONE-A,75.93,4
SL-3961,ZONE-B,82.5,3
SL-3962,ZONE-C,68.97,2
SL-3963,ZONE-D,73.81,2
SL-3964,ZONE-E,68.34,1
SL-3965,ZONE-A,70.99,1
SL-3966,ZONE-B,86.8,3
SL-3967,ZONE-C,66.62,1
SL-3968,ZONE-D,81.91,7
SL-3969,ZONE-E,67.99,0
SL-3970,ZONE-A,70.33,2
SL-3971,ZONE-B,81.73,5
SL-3972,ZONE-C,63.12,0
SL-3973,ZONE-D,75.86,3
SL-3974,ZONE-E,71.42,2
SL-3975,ZONE-A,78.38,1
SL-3976,ZONE-B,77.65,4
SL-3977,ZONE-C,69.53,0
SL-3978,ZONE-D,81.82,5
SL-3979,ZONE-E,74.93,0
SL-3980,ZONE-A,74.54,0
SL-3981,ZONE-B,81.55,7
SL-3982,ZONE-C,69.41,0
SL-3983,ZONE-D,80.92,4
SL-3984,ZONE-E,68.88,2
SL-3985,ZONE-A,78.58,2
SL-3986,ZONE-B,81.26,7
SL-3987,ZONE-C,67.51,2
SL-3988,ZONE-D,76.57,2
SL-3989,ZONE-E,71.44,2
SL-3990,ZONE-A,71.54,1
SL-3991,ZONE-B,77.12,4
SL-3992,ZONE-C,70.4,0
SL-3993,ZONE-D,81.74,6
SL-3994,ZONE-E,71.47,2
SL-3995,ZONE-A,72.04,1
SL-3996,ZONE-B,81.41,8
SL-3997,ZONE-C,71.25,1
SL-3998,ZONE-D,80.35,7
SL-3999,ZONE-E,67.5,1
SL-4000,ZONE-A,73.63,0
SL-4001,ZONE-B,83.97,5
SL-4002,ZONE-C,66.98,1
SL-4003,ZONE-D,75.75,2
SL-4004,ZONE-E,74.72,0
SL-4005,ZONE-A,75.2,1
SL-4006,ZONE-B,81.11,4
SL-4007,ZONE-C,64.84,2
SL-4008,ZONE-D,73.56,0
SL-4009,ZONE-E,73.36,0
SL-4010,ZONE-A,70.24,2
SL-4011,ZONE-B,83.56,3
SL-4012,ZONE-C,64.46,1
SL-4013,ZONE-D,82.7,8
SL-4014,ZONE-E,72.86,0
SL-4015,ZONE-A,77.28,3
SL-4016,ZONE-B,77.88,1
SL-4017,ZONE-C,71.9,2
SL-4018,ZONE-D,82.34,6
SL-4019,ZONE-E,69.55,2
SL-4020,ZONE-A,73.62,1
SL-4021,ZONE-B,82.41,8
SL-4022,ZONE-C,63.26,0
SL-4023,ZONE-D,80.77,6
SL-4024,ZONE-E,70.9,1
SL-4025,ZONE-A,73.91,0
SL-4026,ZONE-B,81.05,5
SL-4027,ZONE-C,68.43,2
SL-4028,ZONE-D,80.94,5
SL-4029,ZONE-E,71.01,0
SL-4030,ZONE-A,77.81,3
SL-4031,ZONE-B,80.29,4
SL-4032,ZONE-C,67.31,0
SL-4033,ZONE-D,76.86,4
SL-4034,ZONE-E,73.46,0
SL-4035,ZONE-A,72.78,1
SL-4036,ZONE-B,86.5,3
SL-4037,ZONE-C,67.27,1
SL-4038,ZONE-D,82.12,8
SL-4039,ZONE-E,66.59,0
SL-4040,ZONE-A,73.43,0
SL-4041,ZONE-B,82.81,3
SL-4042,ZONE-C,67.68,1
SL-4043,ZONE-D,74.36,1
SL-4044,ZONE-E,73.6,2
SL-4045,ZONE-A,75.67,4
SL-4046,ZONE-B,82.56,5
SL-4047,ZONE-C,64.73,1
SL-4048,ZONE-D,75.26,3
SL-4049,ZONE-E,71.23,0
SL-4050,ZONE-A,75.49,2
SL-4051,ZONE-B,83.05,3
SL-4052,ZONE-C,67.62,2
SL-4053,ZONE-D,78.23,4
SL-4054,ZONE-E,68.33,1
SL-4055,ZONE-A,74.23,0
SL-4056,ZONE-B,77.47,3
SL-4057,ZONE-C,72.17,1
SL-4058,ZONE-D,75.49,2
SL-4059,ZONE-E,67.88,1
SL-4060,ZONE-A,71.96,2
SL-4061,ZONE-B,82.35,7
SL-4062,ZONE-C,70.92,2
SL-4063,ZONE-D,75.38,3
SL-4064,ZONE-E,67.15,1
SL-4065,ZONE-A,73.33,2
SL-4066,ZONE-B,80.74,6
SL-4067,ZONE-C,68.68,1
SL-4068,ZONE-D,73.82,0
SL-4069,ZONE-E,69.38,2
SL-4070,ZONE-A,72.86,2
SL-4071,ZONE-B,84.22,8
SL-4072,ZONE-C,63.12,0
SL-4073,ZONE-D,81.97,4
SL-4074,ZONE-E,66.79,0
SL-4075,ZONE-A,71.17,1
SL-4076,ZONE-B,86.26,6
SL-4077,ZONE-C,65.04,1
SL-4078,ZONE-D,76.33,3
SL-4079,ZONE-E,67.2,1
SL-4080,ZONE-A,72.33,0
SL-4081,ZONE-B,85.16,7
SL-4082,ZONE-C,67.09,2
SL-4083,ZONE-D,78.27,2
SL-4084,ZONE-E,74.62,2
SL-4085,ZONE-A,72.09,0
SL-4086,ZONE-B,86.14,3
SL-4087,ZONE-C,71.28,1
SL-4088,ZONE-D,82.6,5
SL-4089,ZONE-E,74.04,1
SL-4090,ZONE-A,79.42,1
SL-4091,ZONE-B,82.7,6
SL-4092,ZONE-C,69.25,1
SL-4093,ZONE-D,73.68,0
SL-4094,ZONE-E,71.39,0
SL-4095,ZONE-A,73.12,2
SL-4096,ZONE-B,80.15,4
SL-4097,ZONE-C,69.72,1
SL-4098,ZONE-D,80.74,8
SL-4099,ZONE-E,72.79,1
SL-4100,ZONE-A,70.04,2
SL-4101,ZONE-B,84.57,3
SL-4102,ZONE-C,69.98,2
SL-4103,ZONE-D,77.21,1
SL-4104,ZONE-E,66.6,0
SL-4105,ZONE-A,71.02,2
SL-4106,ZONE-B,80.15,3
SL-4107,ZONE-C,63.88,2
SL-4108,ZONE-D,77.44,2
SL-4109,ZONE-E,68.66,1
SL-4110,ZONE-A,79.2,2
SL-4111,ZONE-B,77.9,4
SL-4112,ZONE-C,70.28,1
SL-4113,ZONE-D,79.73,4
SL-4114,ZONE-E,71.22,1
SL-4115,ZONE-A,70.84,0
SL-4116,ZONE-B,84.29,8
SL-4117,ZONE-C,66.44,1
SL-4118,ZONE-D,77.4,4
SL-4119,ZONE-E,68.35,1
SL-4120,ZONE-A,70.22,2
SL-4121,ZONE-B,85.85,8
SL-4122,ZONE-C,65.98,0
SL-4123,ZONE-D,81.4,8
SL-4124,ZONE-E,68.01,2
SL-4125,ZONE-A,77.61,3
SL-4126,ZONE-B,81.75,7
SL-4127,ZONE-C,71.46,0
SL-4128,ZONE-D,81.96,7
SL-4129,ZONE-E,75.67,2
SL-4130,ZONE-A,79.48,1
SL-4131,ZONE-B,85.86,3
SL-4132,ZONE-C,65.31,2
SL-4133,ZONE-D,76.19,3
SL-4134,ZONE-E,67.09,0
SL-4135,ZONE-A,74.37,0
SL-4136,ZONE-B,78.74,4
SL-4137,ZONE-C,71.97,1
SL-4138,ZONE-D,77.99,3
SL-4139,ZONE-E,68.64,1
SL-4140,ZONE-A,72.74,0
SL-4141,ZONE-B,83.67,8
SL-4142,ZONE-C,68.47,0
SL-4143,ZONE-D,74.14,0
SL-4144,ZONE-E,70.83,1
SL-4145,ZONE-A,70.86,0
SL-4146,ZONE-B,85.55,5
SL-4147,ZONE-C,64.99,2
SL-4148,ZONE-D,75.25,2
SL-4149,ZONE-E,72.91,2
SL-4150,ZONE-A,73.01,2
SL-4151,ZONE-B,79.77,1
SL-4152,ZONE-C,64.5,1
SL-4153,ZONE-D,77.15,4
SL-4154,ZONE-E,73.67,1
SL-4155,ZONE-A,74.24,1
SL-4156,ZONE-B,82.82,5
SL-4157,ZONE-C,63.9,2
SL-4158,ZONE-D,77.34,3
SL-4159,ZONE-E,75.53,4
SL-4160,ZONE-A,72.69,0
SL-4161,ZONE-B,80.2,6
SL-4162,ZONE-C,64.9,2
SL-4163,ZONE-D,77.53,3
SL-4164,ZONE-E,71.8,0
SL-4165,ZONE-A,73.99,1
SL-4166,ZONE-B,85.12,6
SL-4167,ZONE-C,64.19,0
SL-4168,ZONE-D,74.92,0
SL-4169,ZONE-E,72.85,0
SL-4170,ZONE-A,70.28,0
SL-4171,ZONE-B,77.2,3
SL-4172,ZONE-C,65.99,2
SL-4173,ZONE-D,82.32,5
SL-4174,ZONE-E,71.36,1
SL-4175,ZONE-A,73.89,0
SL-4176,ZONE-B,78.59,4
SL-4177,ZONE-C,63.87,1
SL-4178,ZONE-D,79.42,2
SL-4179,ZONE-E,69.78,1
SL-4180,ZONE-A,72.66,0
SL-4181,ZONE-B,83.4,3
SL-4182,ZONE-C,72.51,2
SL-4183,ZONE-D,74.0,0
SL-4184,ZONE-E,70.79,2
SL-4185,ZONE-A,71.32,0
SL-4186,ZONE-B,79.97,2
SL-4187,ZONE-C,65.33,2
SL-4188,ZONE-D,79.53,2
SL-4189,ZONE-E,68.16,2
SL-4190,ZONE-A,73.54,0
SL-4191,ZONE-B,84.06,8
SL-4192,ZONE-C,72.52,0
SL-4193,ZONE-D,77.09,1
SL-4194,ZONE-E,67.32,2
SL-4195,ZONE-A,76.38,2
SL-4196,ZONE-B,84.94,7
SL-4197,ZONE-C,69.44,2
SL-4198,ZONE-D,75.47,3
SL-4199,ZONE-E,71.1,0
SL-4200,ZONE-A,73.58,1
SL-4201,ZONE-B,82.22,8
SL-4202,ZONE-C,67.35,1
SL-4203,ZONE-D,73.91,0
SL-4204,ZONE-E,70.98,0
SL-4205,ZONE-A,79.9,2
SL-4206,ZONE-B,80.76,6
SL-4207,ZONE-C,65.11,2
SL-4208,ZONE-D,81.32,4
SL-4209,ZONE-E,72.52,0
SL-4210,ZONE-A,74.13,2
SL-4211,ZONE-B,78.5,4
SL-4212,ZONE-C,67.23,1
SL-4213,ZONE-D,77.04,1
SL-4214,ZONE-E,71.15,2
SL-4215,ZONE-A,78.79,2
SL-4216,ZONE-B,84.55,7
SL-4217,ZONE-C,72.74,1
SL-4218,ZONE-D,77.75,2
SL-4219,ZONE-E,69.89,0
SL-4220,ZONE-A,74.79,1
SL-4221,ZONE-B,81.36,6
SL-4222,ZONE-C,67.49,0
SL-4223,ZONE-D,82.01,6
SL-4224,ZONE-E,74.04,2
SL-4225,ZONE-A,76.14,4
SL-4226,ZONE-B,77.6,2
SL-4227,ZONE-C,72.32,1
SL-4228,ZONE-D,81.55,7
SL-4229,ZONE-E,70.15,1
SL-4230,ZONE-A,78.25,4
SL-4231,ZONE-B,78.11,4
SL-4232,ZONE-C,69.92,2
SL-4233,ZONE-D,78.09,4
SL-4234,ZONE-E,71.57,1
SL-4235,ZONE-A,74.88,2
SL-4236,ZONE-B,85.53,6
SL-4237,ZONE-C,71.87,0
SL-4238,ZONE-D,79.47,1
SL-4239,ZONE-E,69.58,1
SL-4240,ZONE-A,71.47,0
SL-4241,ZONE-B,78.36,2
SL-4242,ZONE-C,65.77,1
SL-4243,ZONE-D,81.45,3
SL-4244,ZONE-E,67.71,1
SL-4245,ZONE-A,70.78,1
SL-4246,ZONE-B,79.94,2
SL-4247,ZONE-C,64.44,1
SL-4248,ZONE-D,74.64,1
SL-4249,ZONE-E,71.48,2
SL-4250,ZONE-A,77.6,3
SL-4251,ZONE-B,82.31,7
SL-4252,ZONE-C,69.53,2
SL-4253,ZONE-D,78.87,4
SL-4254,ZONE-E,73.68,1
SL-4255,ZONE-A,75.88,2
SL-4256,ZONE-B,81.06,6
SL-4257,ZONE-C,71.45,1
SL-4258,ZONE-D,80.29,8
SL-4259,ZONE-E,72.99,2
SL-4260,ZONE-A,71.39,0
SL-4261,ZONE-B,83.73,3
SL-4262,ZONE-C,70.0,0
SL-4263,ZONE-D,73.18,2
SL-4264,ZONE-E,67.15,1
SL-4265,ZONE-A,74.57,2
SL-4266,ZONE-B,78.81,2
SL-4267,ZONE-C,66.49,2
SL-4268,ZONE-D,82.56,3
SL-4269,ZONE-E,71.17,2
SL-4270,ZONE-A,77.19,2
SL-4271,ZONE-B,80.43,8
SL-4272,ZONE-C,71.32,1
SL-4273,ZONE-D,77.73,3
SL-4274,ZONE-E,70.15,2
SL-4275,ZONE-A,72.29,1
SL-4276,ZONE-B,79.42,2
SL-4277,ZONE-C,69.58,1
SL-4278,ZONE-D,77.97,2
SL-4279,ZONE-E,74.89,0
SL-4280,ZONE-A,70.5,1
SL-4281,ZONE-B,86.52,5
SL-4282,ZONE-C,65.79,0
SL-4283,ZONE-D,75.84,2
SL-4284,ZONE-E,72.66,2
SL-4285,ZONE-A,77.01,1
SL-4286,ZONE-B,77.65,1
SL-4287,ZONE-C,69.04,1
SL-4288,ZONE-D,75.83,3
SL-4289,ZONE-E,66.16,2
SL-4290,ZONE-A,79.61,2
SL-4291,ZONE-B,79.96,3
SL-4292,ZONE-C,72.56,2
SL-4293,ZONE-D,75.34,4
SL-4294,ZONE-E,68.41,1
SL-4295,ZONE-A,72.21,0
SL-4296,ZONE-B,80.57,3
SL-4297,ZONE-C,65.65,2
SL-4298,ZONE-D,75.07,2
SL-4299,ZONE-E,72.23,2
SL-4300,ZONE-A,74.01,2
SL-4301,ZONE-B,80.62,4
SL-4302,ZONE-C,71.98,1
SL-4303,ZONE-D,76.92,1
SL-4304,ZONE-E,71.25,1
SL-4305,ZONE-A,70.16,0
SL-4306,ZONE-B,83.87,4
SL-4307,ZONE-C,70.14,2
SL-4308,ZONE-D,80.94,7
SL-4309,ZONE-E,71.19,1
SL-4310,ZONE-A,76.83,4
SL-4311,ZONE-B,84.86,4
SL-4312,ZONE-C,70.62,1
SL-4313,ZONE-D,77.62,3
SL-4314,ZONE-E,67.55,1
SL-4315,ZONE-A,79.75,2
SL-4316,ZONE-B,83.23,5
SL-4317,ZONE-C,67.39,1
SL-4318,ZONE-D,78.24,3
SL-4319,ZONE-E,73.17,2
SL-4320,ZONE-A,76.46,1
SL-4321,ZONE-B,85.61,8
SL-4322,ZONE-C,71.54,2
SL-4323,ZONE-D,75.39,2
SL-4324,ZONE-E,66.64,1
SL-4325,ZONE-A,78.07,1
SL-4326,ZONE-B,85.51,5
SL-4327,ZONE-C,63.63,0
SL-4328,ZONE-D,73.75,0
SL-4329,ZONE-E,74.7,0
SL-4330,ZONE-A,73.31,2
SL-4331,ZONE-B,82.61,7
SL-4332,ZONE-C,69.55,1
SL-4333,ZONE-D,76.9,2
SL-4334,ZONE-E,74.98,1
SL-4335,ZONE-A,74.41,2
SL-4336,ZONE-B,81.96,8
SL-4337,ZONE-C,71.74,2
SL-4338,ZONE-D,75.68,4
SL-4339,ZONE-E,72.03,2
SL-4340,ZONE-A,75.29,2
SL-4341,ZONE-B,78.67,4
SL-4342,ZONE-C,68.97,2
SL-4343,ZONE-D,81.17,7
SL-4344,ZONE-E,71.47,2
SL-4345,ZONE-A,75.97,3
SL-4346,ZONE-B,81.82,7
SL-4347,ZONE-C,65.18,2
SL-4348,ZONE-D,75.15,1
SL-4349,ZONE-E,71.75,0
SL-4350,ZONE-A,74.35,1
SL-4351,ZONE-B,78.1,4
SL-4352,ZONE-C,65.74,2
SL-4353,ZONE-D,80.12,7
SL-4354,ZONE-E,74.65,1
SL-4355,ZONE-A,76.45,2
SL-4356,ZONE-B,82.97,7
SL-4357,ZONE-C,70.59,2
SL-4358,ZONE-D,73.74,2
SL-4359,ZONE-E,66.41,0
SL-4360,ZONE-A,75.36,4
SL-4361,ZONE-B,82.04,7
SL-4362,ZONE-C,66.55,2
SL-4363,ZONE-D,80.23,5
SL-4364,ZONE-E,70.28,0
SL-4365,ZONE-A,71.02,2
SL-4366,ZONE-B,81.19,6
SL-4367,ZONE-C,72.98,2
SL-4368,ZONE-D,80.46,4
SL-4369,ZONE-E,70.48,0
SL-4370,ZONE-A,74.22,1
SL-4371,ZONE-B,83.27,5
SL-4372,ZONE-C,72.44,2
SL-4373,ZONE-D,79.32,4
SL-4374,ZONE-E,67.25,0
SL-4375,ZONE-A,77.95,4
SL-4376,ZONE-B,78.01,4
SL-4377,ZONE-C,64.85,2
SL-4378,ZONE-D,80.71,6
SL-4379,ZONE-E,73.32,0
SL-4380,ZONE-A,79.48,4
SL-4381,ZONE-B,79.37,1
SL-4382,ZONE-C,70.03,0
SL-4383,ZONE-D,81.89,4
SL-4384,ZONE-E,66.05,1
SL-4385,ZONE-A,73.31,1
SL-4386,ZONE-B,79.03,4
SL-4387,ZONE-C,65.57,0
SL-4388,ZONE-D,73.84,2
SL-4389,ZONE-E,75.55,3
SL-4390,ZONE-A,78.53,3
SL-4391,ZONE-B,86.95,4
SL-4392,ZONE-C,64.52,1
SL-4393,ZONE-D,82.24,8
SL-4394,ZONE-E,68.0,2
SL-4395,ZONE-A,74.19,0
SL-4396,ZONE-B,79.24,3
SL-4397,ZONE-C,67.17,1
SL-4398,ZONE-D,81.29,8
SL-4399,ZONE-E,67.15,2
SL-4400,ZONE-A,70.75,2
SL-4401,ZONE-B,85.69,4
SL-4402,ZONE-C,63.42,0
SL-4403,ZONE-D,73.71,0
SL-4404,ZONE-E,68.7,2
SL-4405,ZONE-A,72.62,1
SL-4406,ZONE-B,80.39,8
SL-4407,ZONE-C,63.97,2
SL-4408,ZONE-D,77.91,2
SL-4409,ZONE-E,75.25,4
