light_id,season,avg_temperature_c,rainfall_mm,failure_risk_score,predicted_failure_date
SL-0861,winter,24.39,6.81,0.57,2026-01-04
SL-0862,monsoon,29.44,159.08,0.94,2025-12-07
SL-0862,summer,37.45,19.41,0.84,2025-12-17
SL-0862,winter,18.06,10.29,0.47,
SL-0863,monsoon,29.64,210.12,0.9,2025-12-12
SL-0863,summer,37.27,18.24,0.85,2025-12-25
SL-0863,winter,23.47,10.44,0.43,
SL-0864,monsoon,29.68,167.32,0.87,2025-12-25
SL-0864,summer,35.61,39.35,0.63,2026-01-30
SL-0864,winter,24.96,6.76,0.38,
SL-0865,monsoon,25.17,216.28,0.81,2025-12-31
SL-0865,summer,35.54,27.97,0.6,2025-12-14
SL-0865,winter,24.66,19.62,0.44,
SL-0866,monsoon,28.68,189.15,0.94,2025-12-13
SL-0866,summer,33.76,38.4,0.76,2026-01-04
SL-0866,winter,23.01,15.6,0.52,2025-12-09
SL-0867,monsoon,26.21,214.68,0.93,2025-12-08
SL-0867,summer,33.0,17.38,0.66,2026-01-29
SL-0867,winter,21.13,7.93,0.36,
SL-0868,monsoon,25.74,197.02,0.99,2025-12-04
SL-0868,summer,34.44,16.28,0.66,2025-12-07
SL-0868,winter,23.28,19.19,0.55,2026-01-26
SL-0869,monsoon,26.41,154.4,0.99,2025-12-03
SL-0869,summer,36.06,30.34,0.67,2026-01-21
SL-0869,winter,22.68,10.44,0.53,2026-02-03
SL-0870,monsoon,27.05,192.62,0.91,2025-12-12
SL-0870,summer,32.89,37.08,0.84,2025-12-11
SL-0870,winter,19.19,5.82,0.52,2026-01-22
SL-0871,monsoon,26.59,244.64,0.89,2025-12-08
SL-0871,summer,36.13,23.03,0.73,2025-12-05
SL-0871,winter,21.69,12.8,0.32,
SL-0872,monsoon,26.32,235.54,0.89,2025-12-06
SL-0872,summer,33.99,26.17,0.84,2025-12-08
SL-0872,winter,23.89,14.83,0.49,
SL-0873,monsoon,29.45,203.19,0.99,2025-12-03
SL-0873,summer,36.34,25.81,0.93,2025-12-09
SL-0873,winter,21.39,15.3,0.58,2026-01-26
SL-0874,monsoon,25.88,177.35,0.99,2025-12-03
SL-0874,summer,33.3,29.75,0.91,2025-12-16
SL-0874,winter,23.07,18.11,0.5,
SL-0875,monsoon,25.63,150.92,0.99,2025-12-03
SL-0875,summer,36.7,26.0,0.67,2026-01-19
SL-0875,winter,18.78,18.17,0.54,2026-01-25
SL-0876,monsoon,27.01,199.91,0.75,2026-01-03
SL-0876,summer,36.46,20.57,0.55,2026-02-19
SL-0876,winter,23.0,18.43,0.29,
SL-0877,monsoon,29.97,216.14,0.86,2025-12-12
SL-0877,summer,32.32,35.76,0.67,2025-12-08
SL-0877,winter,23.42,11.2,0.32,
SL-0878,monsoon,26.9,217.04,0.92,2025-12-16
SL-0878,summer,37.78,15.89,0.85,2025-12-21
SL-0878,winter,18.0,10.78,0.39,
SL-0879,monsoon,28.95,204.11,0.91,2025-12-08
SL-0879,summer,33.34,35.35,0.67,2025-12-09
SL-0879,winter,19.29,5.97,0.55,2026-02-02
SL-0880,monsoon,28.71,233.48,0.94,2025-12-06
SL-0880,summer,36.71,18.54,0.65,2025-12-14
SL-0880,winter,18.86,19.91,0.36,
SL-0881,monsoon,25.78,170.92,0.93,2025-12-09
SL-0881,summer,32.88,38.08,0.85,2025-12-16
SL-0881,winter,19.34,12.42,0.5,
SL-0882,monsoon,28.52,173.56,0.75,2026-01-11
SL-0882,summer,33.37,38.82,0.7,2026-01-07
SL-0882,winter,19.54,6.43,0.28,
SL-0883,monsoon,25.32,189.57,0.94,2025-12-06
SL-0883,summer,36.94,19.28,0.7,2025-12-17
SL-0883,winter,23.6,15.2,0.35,
SL-0884,monsoon,29.21,180.6,0.93,2025-12-03
SL-0884,summer,35.7,29.98,0.81,2025-12-07
SL-0884,winter,23.56,14.79,0.4,
SL-0885,monsoon,28.87,232.42,0.98,2025-12-03
SL-0885,summer,33.85,32.38,0.69,2026-01-14
SL-0885,winter,21.28,18.16,0.5,
SL-0886,monsoon,26.56,223.31,0.89,2025-12-07
SL-0886,summer,32.62,18.54,0.81,2025-12-22
SL-0886,winter,19.4,9.16,0.51,2026-01-20
SL-0887,monsoon,26.74,215.12,0.99,2025-12-03
SL-0887,summer,32.72,32.01,0.67,2026-01-23
SL-0887,winter,18.19,7.16,0.51,2026-01-27
SL-0888,monsoon,28.92,232.89,0.86,2025-12-11
SL-0888,summer,35.99,39.58,0.65,2025-12-15
SL-0888,winter,19.0,6.62,0.43,
SL-0889,monsoon,26.62,201.89,0.85,2025-12-07
SL-0889,summer,35.05,24.96,0.84,2025-12-27
SL-0889,winter,20.28,9.06,0.49,
SL-0890,monsoon,27.33,248.52,0.96,2025-12-07
SL-0890,summer,33.9,24.82,0.67,2025-12-05
SL-0890,winter,21.47,13.21,0.44,
SL-0891,monsoon,26.92,171.71,0.92,2025-12-13
SL-0891,summer,36.63,26.81,0.66,2026-01-06
SL-0891,winter,21.92,7.72,0.36,
SL-0892,monsoon,29.05,236.81,0.99,2025-12-03
SL-0892,summer,36.36,17.43,0.8,2025-12-21
SL-0892,winter,18.75,10.3,0.52,2026-01-24
SL-0893,monsoon,26.21,187.16,0.94,2025-12-08
SL-0893,summer,34.08,19.24,0.7,2025-12-15
SL-0893,winter,21.5,9.59,0.4,
SL-0894,monsoon,25.52,172.1,0.91,2025-12-16
SL-0894,summer,32.91,17.46,0.76,2025-12-29
SL-0894,winter,23.79,13.91,0.51,2026-02-25
SL-0895,monsoon,29.66,192.56,0.94,2025-12-08
SL-0895,summer,33.2,20.37,0.79,2026-01-01
SL-0895,winter,19.17,9.01,0.47,
SL-0896,monsoon,25.32,197.95,0.99,2025-12-04
SL-0896,summer,37.39,19.93,0.89,2025-12-08
SL-0896,winter,22.94,13.19,0.59,2025-12-17
SL-0897,monsoon,27.67,237.53,0.87,2025-12-22
SL-0897,summer,37.27,21.43,0.79,2025-12-23
SL-0897,winter,20.25,8.02,0.45,
SL-0898,monsoon,29.2,161.7,0.81,2026-01-03
SL-0898,summer,35.99,27.12,0.78,2026-01-05
SL-0898,winter,19.26,17.74,0.51,2026-01-03
SL-0899,monsoon,26.63,203.86,0.86,2025-12-18
SL-0899,summer,37.71,34.77,0.75,2026-01-04
SL-0899,winter,24.0,10.54,0.41,
SL-0900,monsoon,27.6,213.83,0.89,2025-12-22
SL-0900,summer,33.14,19.43,0.79,2025-12-06
SL-0900,winter,21.73,8.26,0.45,
SL-0901,monsoon,26.96,151.82,0.9,2025-12-12
SL-0901,summer,32.87,32.87,0.68,2025-12-08
SL-0901,winter,22.61,9.76,0.36,
SL-0902,monsoon,27.42,197.48,0.86,2025-12-25
SL-0902,summer,35.17,27.93,0.7,2026-01-22
SL-0902,winter,18.83,7.48,0.41,
SL-0903,monsoon,27.45,198.73,0.99,2025-12-03
SL-0903,summer,36.03,37.08,0.84,2025-12-28
SL-0903,winter,20.19,19.7,0.49,
SL-0904,monsoon,28.45,233.69,0.92,2025-12-07
SL-0904,summer,32.85,33.82,0.59,2026-02-13
SL-0904,winter,21.98,16.52,0.43,
SL-0905,monsoon,29.13,202.01,0.85,2025-12-04
SL-0905,summer,35.68,25.7,0.61,2025-12-09
SL-0905,winter,24.35,19.11,0.4,
SL-0906,monsoon,25.53,233.71,0.89,2025-12-05
SL-0906,summer,34.95,16.74,0.7,2025-12-26
SL-0906,winter,20.51,18.14,0.43,
SL-0907,monsoon,25.98,202.12,0.99,2025-12-04
SL-0907,summer,35.51,39.46,0.79,2025-12-04
SL-0907,winter,18.58,13.93,0.4,
SL-0908,monsoon,28.19,183.05,0.99,2025-12-03
SL-0908,summer,35.56,26.29,0.79,2026-01-04
SL-0908,winter,21.36,15.01,0.64,2026-02-02
SL-0909,monsoon,29.36,202.71,0.86,2025-12-18
SL-0909,summer,36.66,23.6,0.81,2025-12-26
SL-0909,winter,20.14,6.82,0.52,2026-01-22
SL-0910,monsoon,29.97,168.28,0.99,2025-12-03
SL-0910,summer,37.48,25.56,0.85,2025-12-27
SL-0910,winter,19.72,12.54,0.39,
SL-0911,monsoon,29.26,222.92,0.99,2025-12-03
SL-0911,summer,35.97,38.16,0.76,2025-12-08
SL-0911,winter,19.28,11.88,0.52,2026-01-22
SL-0912,monsoon,25.4,215.83,0.93,
SL-0912,summer,32.94,26.46,0.82,
SL-0912,winter,23.14,18.62,0.55,
SL-0913,monsoon,27.19,220.05,0.99,2025-12-04
SL-0913,summer,35.64,33.89,0.66,2025-12-22
SL-0913,winter,20.04,6.22,0.51,2026-02-01
SL-0914,monsoon,25.76,232.48,0.88,2025-12-18
SL-0914,summer,33.28,33.21,0.74,2025-12-12
SL-0914,winter,24.87,8.31,0.48,
SL-0915,monsoon,25.03,162.78,0.99,2025-12-04
SL-0915,summer,34.51,28.26,0.79,2025-12-24
SL-0915,winter,18.97,9.14,0.56,2026-01-06
SL-0916,monsoon,28.99,241.63,0.9,2025-12-14
SL-0916,summer,34.09,31.41,0.77,2026-01-10
SL-0916,winter,19.08,5.83,0.45,
SL-0917,monsoon,25.78,190.49,0.85,2025-12-23
SL-0917,summer,34.84,30.48,0.83,2025-12-27
SL-0917,winter,24.77,11.01,0.53,2026-01-12
SL-0918,monsoon,25.03,181.19,0.99,2025-12-04
SL-0918,summer,36.13,32.43,0.71,2026-01-07
SL-0918,winter,24.81,8.96,0.39,
SL-0919,monsoon,28.49,158.39,0.99,2025-12-04
SL-0919,summer,36.06,36.25,0.81,2026-01-06
SL-0919,winter,23.36,15.44,0.45,
SL-0920,monsoon,25.05,167.71,0.99,2025-12-03
SL-0920,summer,33.43,31.75,0.82,2025-12-20
SL-0920,winter,24.61,6.93,0.37,
SL-0921,monsoon,26.07,185.58,0.93,2025-12-14
SL-0921,summer,36.64,30.76,0.73,2025-12-17
SL-0921,winter,24.76,16.86,0.37,
SL-0922,monsoon,29.99,191.42,0.96,2025-12-07
SL-0922,summer,34.9,31.33,0.67,2026-01-26
SL-0922,winter,23.11,5.54,0.44,
SL-0923,monsoon,25.89,169.06,0.96,
SL-0923,summer,35.86,36.24,0.83,
SL-0923,winter,22.83,7.5,0.41,
SL-0924,monsoon,25.65,192.14,0.85,2025-12-09
SL-0924,summer,32.36,35.69,0.71,2026-01-15
SL-0924,winter,19.99,7.52,0.48,
SL-0925,monsoon,27.24,222.11,0.93,2025-12-12
SL-0925,summer,33.7,37.31,0.69,2026-01-23
SL-0925,winter,18.56,9.44,0.52,2025-12-19
SL-0926,monsoon,29.59,231.81,0.99,2025-12-04
SL-0926,summer,37.16,23.58,0.74,2025-12-14
SL-0926,winter,24.24,6.73,0.44,
SL-0927,monsoon,29.44,228.14,0.8,2025-12-16
SL-0927,summer,32.21,21.71,0.63,2026-01-10
SL-0927,winter,18.2,11.1,0.33,
SL-0928,monsoon,26.26,151.2,0.99,2025-12-04
SL-0928,summer,35.45,24.62,0.81,2025-12-08
SL-0928,winter,19.13,12.57,0.47,
SL-0929,monsoon,26.45,167.61,0.99,2025-12-03
SL-0929,summer,36.0,24.63,0.77,2025-12-21
SL-0929,winter,22.26,18.38,0.46,
SL-0930,monsoon,25.61,179.66,0.9,2025-12-09
SL-0930,summer,34.44,37.36,0.83,2025-12-07
SL-0930,winter,24.62,13.27,0.36,
SL-0931,monsoon,27.35,214.24,0.85,2025-12-22
SL-0931,summer,33.5,21.08,0.63,2026-01-17
SL-0931,winter,18.97,9.99,0.45,
SL-0932,monsoon,28.99,160.14,0.99,2025-12-04
SL-0932,summer,33.73,22.74,0.76,2026-01-11
SL-0932,winter,19.58,18.17,0.45,
SL-0933,monsoon,28.27,182.66,0.87,2025-12-20
SL-0933,summer,32.55,20.94,0.81,2025-12-06
SL-0933,winter,22.42,11.66,0.43,
SL-0934,monsoon,27.11,224.49,0.99,2025-12-04
SL-0934,summer,36.77,33.82,0.81,2025-12-12
SL-0934,winter,18.91,15.35,0.38,
SL-0935,monsoon,27.77,214.75,0.99,2025-12-04
SL-0935,summer,36.67,22.54,0.82,2025-12-12
SL-0935,winter,23.87,10.53,0.52,2025-12-20
SL-0936,monsoon,25.89,184.81,0.91,2025-12-10
SL-0936,summer,35.16,18.3,0.82,2025-12-25
SL-0936,winter,21.22,9.58,0.51,2025-12-12
SL-0937,monsoon,25.91,163.21,0.93,2025-12-06
SL-0937,summer,35.48,33.95,0.82,2025-12-11
SL-0937,winter,23.74,16.07,0.55,2026-01-17
SL-0938,monsoon,26.63,202.16,0.85,2025-12-18
SL-0938,summer,33.8,26.96,0.7,2025-12-12
SL-0938,winter,20.98,17.54,0.32,
SL-0939,monsoon,26.68,240.85,0.96,2025-12-05
SL-0939,summer,34.1,28.73,0.69,2025-12-26
SL-0939,winter,22.34,6.06,0.4,
SL-0940,monsoon,28.9,173.39,0.87,2025-12-06
SL-0940,summer,37.01,16.67,0.82,2025-12-13
SL-0940,winter,20.56,13.42,0.54,2026-02-03
SL-0941,monsoon,29.28,161.99,0.87,2025-12-21
SL-0941,summer,35.75,18.63,0.62,2025-12-21
SL-0941,winter,24.96,18.96,0.37,
SL-0942,monsoon,26.36,172.99,0.85,
SL-0942,summer,36.48,38.61,0.59,
SL-0942,winter,22.48,9.53,0.31,
SL-0943,monsoon,28.02,189.91,0.93,2025-12-04
SL-0943,summer,37.61,38.57,0.76,2026-01-11
SL-0943,winter,23.49,7.36,0.54,2026-01-08
SL-0944,monsoon,29.78,167.67,0.76,2026-01-14
SL-0944,summer,35.41,28.25,0.64,2025-12-29
SL-0944,winter,19.41,18.28,0.32,
SL-0945,monsoon,27.64,206.31,0.94,2025-12-03
SL-0945,summer,32.52,17.08,0.66,2026-01-11
SL-0945,winter,21.75,15.49,0.37,
SL-0946,monsoon,28.48,188.54,0.96,2025-12-08
SL-0946,summer,35.66,19.17,0.81,2026-01-05
SL-0946,winter,23.86,5.06,0.51,2026-01-28
SL-0947,monsoon,29.06,191.37,0.93,2025-12-13
SL-0947,summer,37.75,16.67,0.73,2025-12-11
SL-0947,winter,21.28,8.62,0.5,
SL-0948,monsoon,29.78,205.38,0.94,2025-12-03
SL-0948,summer,34.93,17.52,0.81,2026-01-01
SL-0948,winter,21.03,10.34,0.46,
SL-0949,monsoon,27.34,154.28,0.99,2025-12-04
SL-0949,summer,32.66,35.41,0.8,2025-12-10
SL-0949,winter,19.43,15.97,0.46,
SL-0950,monsoon,27.64,191.16,0.79,2026-01-07
SL-0950,summer,35.27,21.1,0.7,2026-01-23
SL-0950,winter,21.49,19.44,0.43,
SL-0951,monsoon,26.3,192.02,0.96,
SL-0951,summer,35.88,16.2,0.76,
SL-0951,winter,21.16,10.99,0.47,
SL-0952,monsoon,25.39,177.52,0.96,2025-12-03
SL-0952,summer,36.88,20.94,0.67,2026-01-01
SL-0952,winter,20.3,13.0,0.36,
SL-0953,monsoon,28.24,244.57,0.98,2025-12-04
SL-0953,summer,36.95,31.9,0.67,2026-01-29
SL-0953,winter,23.21,8.14,0.47,
SL-0954,monsoon,29.29,188.93,0.91,
SL-0954,summer,34.07,23.19,0.73,
SL-0954,winter,18.11,19.36,0.36,
SL-0955,monsoon,25.83,239.54,0.99,2025-12-04
SL-0955,summer,32.22,37.67,0.84,2025-12-27
SL-0955,winter,20.38,17.05,0.43,
SL-0956,monsoon,26.19,153.6,0.98,2025-12-03
SL-0956,summer,34.33,24.65,0.67,2025-12-23
SL-0956,winter,20.86,8.74,0.44,
SL-0957,monsoon,29.94,249.46,0.97,2025-12-06
SL-0957,summer,35.86,37.64,0.66,2026-01-13
SL-0957,winter,23.01,16.64,0.51,2026-01-12
SL-0958,monsoon,29.24,170.12,0.94,2025-12-03
SL-0958,summer,36.21,25.25,0.74,2025-12-30
SL-0958,winter,24.9,12.3,0.48,
SL-0959,monsoon,26.66,198.24,0.9,2025-12-08
SL-0959,summer,37.99,37.03,0.72,2026-01-05
SL-0959,winter,18.19,19.5,0.51,2026-02-10
SL-0960,monsoon,25.75,185.84,0.99,2025-12-04
SL-0960,summer,36.37,35.08,0.84,2025-12-11
SL-0960,winter,23.14,11.86,0.49,
SL-0961,monsoon,28.87,183.29,0.94,2025-12-04
SL-0961,summer,34.49,30.81,0.68,2025-12-24
SL-0961,winter,23.49,13.97,0.38,
SL-0962,monsoon,29.66,236.69,0.99,2025-12-03
SL-0962,summer,34.92,17.05,0.66,2026-01-17
SL-0962,winter,24.97,11.75,0.41,
SL-0963,monsoon,25.32,216.4,0.92,2025-12-15
SL-0963,summer,33.56,36.51,0.74,2025-12-28
SL-0963,winter,21.59,13.25,0.47,
SL-0964,monsoon,26.25,175.99,0.92,2025-12-17
SL-0964,summer,33.42,24.81,0.68,2025-12-16
SL-0964,winter,21.7,8.79,0.48,
SL-0965,monsoon,27.78,212.19,0.97,2025-12-06
SL-0965,summer,36.74,22.15,0.73,2026-01-08
SL-0965,winter,23.19,6.14,0.47,
SL-0966,monsoon,25.89,236.27,0.86,2025-12-12
SL-0966,summer,32.73,33.07,0.68,2025-12-18
SL-0966,winter,24.84,16.75,0.36,
SL-0967,monsoon,29.64,162.25,0.97,
SL-0967,summer,34.73,19.47,0.84,
SL-0967,winter,23.89,6.47,0.55,
SL-0968,monsoon,27.81,238.96,0.99,2025-12-04
SL-0968,summer,36.56,24.38,0.82,2025-12-19
SL-0968,winter,20.14,16.73,0.37,
SL-0969,monsoon,29.25,187.97,0.9,2025-12-12
SL-0969,summer,37.04,33.86,0.79,2025-12-25
SL-0969,winter,20.01,10.97,0.45,
SL-0970,monsoon,29.07,210.16,0.82,2025-12-15
SL-0970,summer,36.81,37.41,0.8,2025-12-13
SL-0970,winter,23.53,5.57,0.42,
SL-0971,monsoon,27.26,172.03,0.92,2025-12-10
SL-0971,summer,36.48,23.06,0.83,2025-12-04
SL-0971,winter,19.93,10.3,0.37,
SL-0972,monsoon,29.39,200.47,0.99,2025-12-03
SL-0972,summer,37.77,30.07,0.76,2025-12-17
SL-0972,winter,21.42,14.38,0.37,
SL-0973,monsoon,27.9,239.24,0.86,2025-12-09
SL-0973,summer,34.14,38.27,0.69,2025-12-08
SL-0973,winter,23.14,6.11,0.42,
SL-0974,monsoon,29.0,180.4,0.99,2025-12-03
SL-0974,summer,33.63,16.28,0.8,2025-12-30
SL-0974,winter,22.42,12.56,0.58,2026-02-16
SL-0975,monsoon,27.74,233.71,0.9,2025-12-04
SL-0975,summer,32.19,17.84,0.59,2025-12-22
SL-0975,winter,19.5,7.54,0.4,
SL-0976,monsoon,28.02,205.79,0.95,2025-12-08
SL-0976,summer,34.73,27.7,0.86,2025-12-04
SL-0976,winter,24.71,13.35,0.47,
SL-0977,monsoon,26.56,237.19,0.88,2025-12-15
SL-0977,summer,35.51,18.62,0.65,2026-01-01
SL-0977,winter,21.57,8.63,0.32,
SL-0978,monsoon,29.98,184.48,0.94,
SL-0978,summer,37.12,33.31,0.79,
SL-0978,winter,24.22,17.78,0.46,
SL-0979,monsoon,27.55,228.06,0.91,2025-12-07
SL-0979,summer,36.4,21.15,0.68,2025-12-31
SL-0979,winter,19.71,11.3,0.38,
SL-0980,monsoon,27.35,249.85,0.99,2025-12-03
SL-0980,summer,34.05,36.61,0.76,2025-12-18
SL-0980,winter,23.91,16.94,0.51,2025-12-07
SL-0981,monsoon,26.56,218.71,0.9,2025-12-12
SL-0981,summer,33.85,25.63,0.77,2025-12-20
SL-0981,winter,21.86,17.34,0.45,
SL-0982,monsoon,25.57,217.26,0.98,2025-12-03
SL-0982,summer,32.88,15.76,0.66,2026-01-20
SL-0982,winter,22.65,14.09,0.51,2025-12-19
SL-0983,monsoon,26.12,164.31,0.91,2025-12-09
SL-0983,summer,37.65,38.03,0.69,2025-12-12
SL-0983,winter,20.29,13.64,0.39,
SL-0984,monsoon,25.5,226.55,0.99,2025-12-03
SL-0984,summer,34.13,29.59,0.74,2025-12-22
SL-0984,winter,22.82,6.51,0.36,
SL-0985,monsoon,25.73,180.51,0.92,
SL-0985,summer,36.4,38.1,0.83,
SL-0985,winter,21.33,11.17,0.34,
SL-0986,monsoon,25.94,192.33,0.99,2025-12-03
SL-0986,summer,32.47,37.58,0.66,2026-01-16
SL-0986,winter,21.58,7.22,0.46,
SL-0987,monsoon,26.84,195.24,0.99,2025-12-03
SL-0987,summer,32.65,15.32,0.76,2025-12-23
SL-0987,winter,24.23,5.08,0.39,
SL-0988,monsoon,26.61,174.43,0.99,2025-12-04
SL-0988,summer,33.51,15.89,0.73,2026-01-17
SL-0988,winter,21.91,9.69,0.54,2025-12-12
SL-0989,monsoon,28.97,152.92,0.87,2025-12-14
SL-0989,summer,35.41,36.29,0.65,2026-01-22
SL-0989,winter,19.43,15.52,0.49,
SL-0990,monsoon,30.0,212.46,0.9,
SL-0990,summer,34.88,21.69,0.77,
SL-0990,winter,24.41,14.8,0.38,
SL-0991,monsoon,28.26,230.84,0.99,2025-12-04
SL-0991,summer,32.63,27.88,0.73,2026-01-19
SL-0991,winter,24.92,15.87,0.45,
SL-0992,monsoon,29.64,187.68,0.86,2025-12-11
SL-0992,summer,34.31,21.86,0.64,2025-12-18
SL-0992,winter,18.12,7.66,0.39,
SL-0993,monsoon,25.66,155.37,0.85,2025-12-27
SL-0993,summer,37.57,32.51,0.75,2025-12-28
SL-0993,winter,24.48,14.05,0.51,2025-12-20
SL-0994,monsoon,27.1,226.41,0.81,2025-12-25
SL-0994,summer,36.94,35.24,0.67,2025-12-30
SL-0994,winter,18.43,5.17,0.32,
SL-0995,monsoon,28.87,164.81,0.97,2025-12-06
SL-0995,summer,33.33,15.99,0.73,2026-01-06
SL-0995,winter,21.05,16.57,0.4,
SL-0996,monsoon,29.19,197.76,0.99,2025-12-03
SL-0996,summer,32.4,26.87,0.69,2025-12-27
SL-0996,winter,23.74,12.96,0.34,
SL-0997,monsoon,28.43,157.22,0.97,2025-12-06
SL-0997,summer,37.31,36.46,0.74,2026-01-05
SL-0997,winter,22.66,16.75,0.51,2026-02-02
SL-0998,monsoon,29.66,246.52,0.99,2025-12-04
SL-0998,summer,35.28,17.78,0.81,2025-12-30
SL-0998,winter,20.32,8.19,0.43,
SL-0999,monsoon,25.51,199.72,0.99,2025-12-03
SL-0999,summer,33.96,17.59,0.78,2025-12-26
SL-0999,winter,21.64,8.28,0.49,
SL-1000,monsoon,28.63,169.83,0.86,2025-12-17
SL-1000,summer,35.77,30.23,0.64,2025-12-31
SL-1000,winter,19.53,8.48,0.42,
SL-1001,monsoon,29.4,178.46,0.99,2025-12-04
SL-1001,summer,33.34,19.69,0.78,2026-01-01
SL-1001,winter,24.72,17.51,0.34,
SL-1002,monsoon,25.85,164.98,0.96,2025-12-05
SL-1002,summer,32.96,22.0,0.78,2025-12-29
SL-1002,winter,20.21,13.72,0.36,
SL-1003,monsoon,29.83,236.6,0.99,2025-12-03
SL-1003,summer,36.72,17.28,0.8,2026-01-02
SL-1003,winter,18.1,11.02,0.46,
SL-1004,monsoon,28.45,238.3,0.84,2025-12-10
SL-1004,summer,36.75,33.32,0.7,2026-01-02
SL-1004,winter,22.28,13.06,0.44,
SL-1005,monsoon,28.75,152.4,0.99,
SL-1005,summer,37.39,21.04,0.83,
SL-1005,winter,22.98,19.76,0.45,
SL-1006,monsoon,26.52,233.07,0.89,2025-12-09
SL-1006,summer,36.27,37.39,0.67,2026-01-22
SL-1006,winter,23.26,16.21,0.43,
SL-1007,monsoon,25.05,176.12,0.92,2025-12-07
SL-1007,summer,36.41,21.98,0.67,2026-01-04
SL-1007,winter,21.47,6.32,0.48,
SL-1008,monsoon,27.1,243.99,0.93,2025-12-07
SL-1008,summer,33.79,28.21,0.83,2025-12-10
SL-1008,winter,24.93,16.6,0.51,2026-01-20
SL-1009,monsoon,29.39,218.04,0.99,2025-12-04
SL-1009,summer,35.43,30.96,0.93,2025-12-06
SL-1009,winter,24.83,6.89,0.61,2026-01-10
SL-1010,monsoon,28.75,172.7,0.96,2025-12-05
SL-1010,summer,35.09,39.49,0.69,2026-01-07
SL-1010,winter,20.09,5.45,0.46,
SL-1011,monsoon,25.37,195.54,0.99,2025-12-03
SL-1011,summer,35.96,31.46,0.67,2025-12-31
SL-1011,winter,22.7,11.71,0.41,
SL-1012,monsoon,27.08,165.34,0.99,2025-12-03
SL-1012,summer,32.46,28.84,0.8,2025-12-11
SL-1012,winter,18.69,12.83,0.48,
SL-1013,monsoon,28.75,218.55,0.94,2025-12-08
SL-1013,summer,34.99,19.86,0.83,2025-12-22
SL-1013,winter,20.17,17.81,0.51,2026-01-26
SL-1014,monsoon,27.46,172.19,0.86,2025-12-25
SL-1014,summer,34.06,17.89,0.68,2026-01-28
SL-1014,winter,23.79,19.87,0.43,
SL-1015,monsoon,28.6,161.88,0.96,2025-12-05
SL-1015,summer,32.96,25.01,0.65,2026-01-25
SL-1015,winter,23.19,8.52,0.33,
SL-1016,monsoon,28.91,212.52,0.97,2025-12-07
SL-1016,summer,33.67,15.23,0.81,2025-12-07
SL-1016,winter,18.67,16.76,0.41,
SL-1017,monsoon,27.53,187.15,0.99,2025-12-04
SL-1017,summer,36.77,16.3,0.78,2026-01-04
SL-1017,winter,21.77,18.21,0.56,2026-01-23
SL-1018,monsoon,28.18,195.28,0.88,2025-12-13
SL-1018,summer,32.15,29.61,0.71,2025-12-13
SL-1018,winter,23.82,9.09,0.55,2026-02-15
SL-1019,monsoon,26.65,155.54,0.93,2025-12-04
SL-1019,summer,32.75,39.01,0.67,2026-01-11
SL-1019,winter,22.35,11.94,0.43,
SL-1020,monsoon,29.59,185.46,0.99,2025-12-03
SL-1020,summer,35.15,23.44,0.71,2026-01-17
SL-1020,winter,19.2,10.77,0.43,
SL-1021,monsoon,29.93,238.67,0.88,2025-12-11
SL-1021,summer,33.88,25.18,0.72,2025-12-29
SL-1021,winter,18.53,9.03,0.53,2025-12-24
SL-1022,monsoon,25.53,227.66,0.92,2025-12-16
SL-1022,summer,35.87,36.94,0.75,2026-01-12
SL-1022,winter,20.81,11.64,0.39,
SL-1023,monsoon,29.1,162.21,0.85,2025-12-24
SL-1023,summer,33.72,29.55,0.73,2026-01-17
SL-1023,winter,18.18,7.09,0.38,
SL-1024,monsoon,26.27,245.04,0.95,2025-12-03
SL-1024,summer,34.35,21.11,0.77,2025-12-04
SL-1024,winter,22.53,16.49,0.44,
SL-1025,monsoon,26.66,187.61,0.89,2025-12-07
SL-1025,summer,37.81,36.4,0.75,2026-01-04
SL-1025,winter,20.89,5.91,0.52,2026-01-20
SL-1026,monsoon,26.71,196.64,0.96,2025-12-09
SL-1026,summer,33.26,30.65,0.67,2026-01-26
SL-1026,winter,19.72,11.16,0.34,
SL-1027,monsoon,28.7,230.35,0.91,2025-12-16
SL-1027,summer,34.13,15.22,0.65,2025-12-11
SL-1027,winter,21.91,13.49,0.43,
SL-1028,monsoon,26.04,223.23,0.91,2025-12-05
SL-1028,summer,35.22,21.95,0.71,2025-12-26
SL-1028,winter,19.91,16.97,0.46,
SL-1029,monsoon,28.41,189.79,0.87,2025-12-20
SL-1029,summer,36.32,35.3,0.6,2025-12-31
SL-1029,winter,23.82,15.8,0.3,
SL-1030,monsoon,25.99,165.43,0.98,2025-12-06
SL-1030,summer,33.79,33.72,0.79,2025-12-22
SL-1030,winter,18.73,11.5,0.39,
SL-1031,monsoon,29.77,173.67,0.99,2025-12-03
SL-1031,summer,36.9,22.16,0.77,2025-12-24
SL-1031,winter,23.13,13.81,0.61,2026-01-14
SL-1032,monsoon,29.85,193.17,0.89,2025-12-07
SL-1032,summer,37.36,29.47,0.77,2025-12-30
SL-1032,winter,21.51,12.67,0.52,2026-02-06
SL-1033,monsoon,28.88,208.66,0.87,2025-12-18
SL-1033,summer,34.27,25.73,0.81,2025-12-26
SL-1033,winter,21.04,9.95,0.53,2025-12-24
